시도시군구명,지점명,발생건수,사상자수,사망자수,중상자수,경상자수,부상신고자수,경도,위도
경기 수원중부12,경기도 수원시 장안구 율전동(성대후문 부근),4,4,2,1,1,0,126.9720438,37.29619697
경기 수원중부13,경기도 수원시 장안구 율전동(율전그린빌라 부근),4,5,2,2,1,0,126.9694989,37.29998133
경기 수원중부14,경기도 수원시 장안구 영화동(장안문로터리 부근),5,5,0,4,1,0,127.0142829,37.28938396
경기 수원중부15,경기도 수원시 장안구 정자동(정자사거리 부근),5,6,0,4,2,0,127.0031594,37.29071782
경기 수원중부16,경기도 수원시 장안구 연무동(연무중사거리 부근),5,5,0,5,0,0,127.0276666,37.29243976
경기 수원중부17,경기도 수원시 장안구 파장동(동화하이츠빌라 부근),5,6,0,5,0,1,126.9978479,37.30767666
경기 수원중부18,경기도 수원시 장안구 영화동(영남빌라 부근),6,6,0,4,2,0,127.0083396,37.28559161
경기 수원중부19,경기도 수원시 장안구 영화동(교육청사거리 부근),6,8,0,4,3,1,127.0202382,37.29317606
경기 수원중부20,경기도 수원시 팔달구 화서동(화서사거리 부근),6,6,1,2,3,0,127.0034656,37.27879281
경기 수원중부21,경기도 수원시 장안구 정자동(수성중사거리 부근),13,14,0,7,7,0,127.010677,37.29343799
경기 의정부1,경기도 의정부시 용현동((용현2차현대아파트앞) 부근),4,4,0,1,2,1,127.0855782,37.73244758
경기 의정부2,경기도 의정부시 신곡동(신동초등학교앞 부근),4,4,0,1,2,1,127.0571875,37.74097272
경기 의정부3,경기도 의정부시 금오동((경기지방경찰청제2청사앞) 부근),4,4,0,2,2,0,127.0694797,37.75309327
경기 의정부4,경기도 의정부시 가능동(흥선광장 부근),4,4,0,3,1,0,127.0348881,37.74316448
경기 의정부5,경기도 의정부시 가능동((시민회관) 부근),4,4,0,3,1,0,127.0345064,37.74739017
경기 의정부6,경기도 의정부시 용현동((용현주공1단지앞) 부근),4,5,0,3,2,0,127.0799495,37.73441958
경기 의정부7,경기도 의정부시 장암동(비닐하우스 부근),4,4,1,3,0,0,127.0548783,37.70050079
경기 의정부8,경기도 의정부시 녹양동((녹양현대아파트입구) 부근),5,5,1,3,1,0,127.035131,37.75822651
경기 의정부9,경기도 의정부시 호원동((탑치과앞) 부근),5,5,1,3,1,0,127.045569,37.72586468
경기 의정부10,경기도 의정부시 의정부동(파발로터리 부근),6,6,0,2,3,1,127.0516317,37.74228297
경기 의정부11,경기도 의정부시 의정부동(역서부광장사거리 부근),8,8,0,7,1,0,127.0431731,37.73904178
경기 의정부12,경기도 의정부시 의정부동(역전교차로 부근),13,13,0,7,5,1,127.0487043,37.73839611
경기 의정부13,경기도 의정부시 가능동(문화교차로 부근),13,14,1,10,3,0,127.0456329,37.74697391
경기 파주1,경기도 파주시 금능동(금촌제1광장 부근),4,4,0,1,2,1,126.7802564,37.75598746
경기 파주2,경기도 파주시 조리읍(군자지물 부근),4,4,0,2,2,0,126.8086331,37.74454034
경기 파주3,경기도 파주시 아동동((새말로입구) 부근),4,4,1,2,1,0,126.7783866,37.76942625
경기 성남수정1,경기도 성남시 수정구 산성동(산성동사무소B 부근),4,4,0,2,2,0,127.1519906,37.45029694
경기 성남수정2,경기도 성남시 수정구 태평동(꿈의궁전여관 부근),4,6,0,3,3,0,127.1444764,37.44701162
경기 성남수정3,경기도 성남시 수정구 신흥동(동진약국 부근),5,5,0,1,4,0,127.1466248,37.45175025
경기 성남수정4,경기도 성남시 수정구 수진동(수진동현대아파트B 부근),6,6,0,3,3,0,127.1332732,37.43765721
경기 성남수정5,경기도 성남시 수정구 태평동(태평오거리 부근),6,6,0,4,2,0,127.134157,37.4465024
경기 성남수정6,경기도 성남시 수정구 태평동(명소아과 부근),6,7,0,4,3,0,127.1391037,37.44757221
경기 성남수정7,경기도 성남시 수정구 수진동(월드스포츠 매장 부근),6,6,1,5,0,0,127.1281506,37.43666412
경기 성남수정8,경기도 성남시 수정구 수진동(중앙시장사거리 부근),7,7,0,5,2,0,127.1314788,37.44167175
경기 성남수정9,경기도 성남시 수정구 양지동(메디팜생명약국 부근),7,7,0,6,1,0,127.1657179,37.46004432
경기 성남수정10,경기도 성남시 수정구 태평동(예일병원사거리 부근),12,15,0,12,3,0,127.1409142,37.44343863
경기 평택1,경기도 평택시 합정동(한미아파트B 부근),4,4,0,1,2,1,127.0992808,36.99249656
경기 평택2,경기도 평택시 비전동(주공2단지사거리 부근),4,4,0,2,2,0,127.1117762,36.99491788
경기 평택3,경기도 평택시 서정동(쌍용석유 부근),4,4,0,4,0,0,127.0553919,37.06074022
경기 평택4,경기도 평택시 서정동(지정초교사거리 부근),6,6,0,4,2,0,127.059529,37.06713843
경기 평택5,경기도 평택시 통복동(떡돌쌈삼겹살 부근),8,8,0,4,4,0,127.0861663,36.99250565
경기 안성1,경기도 안성시 서인동((중앙로) 부근),5,5,0,3,2,0,127.2687424,37.00520725
경기 포천1,경기도 포천시 소흘읍((신동연립앞) 부근),4,4,0,4,0,0,127.1419713,37.82420461
경기 안양동안1,경기도 안양시 동안구 관양동(시청사거리 부근),3,3,2,1,0,0,126.9548496,37.39260629
경기 안양동안2,경기도 안양시 동안구 평촌동(계원대사거리 부근),4,4,1,1,2,0,126.9709562,37.38036308
경기 이천1,경기도 이천시 관고동((이천코아쇼핑센터앞교차로) 부근),6,6,0,4,2,0,127.4408225,37.28160686
경기 이천2,경기도 이천시 중리동(분수대오거리 부근),8,8,0,5,3,0,127.4467748,37.28079753
경기 이천3,경기도 이천시 중리동(어린이보호구역 부근),9,9,0,4,5,0,127.4447508,37.2764861
경기 광주1,경기도 광주시 탄벌동((현대아파트앞) 부근),4,5,1,3,1,0,127.2495035,37.41668822
경기 광주2,경기도 광주시 역동(경기광주우체국 부근),5,5,0,3,2,0,127.2587278,37.4087843
경기 용인동부1,경기도 용인시 기흥구 신갈동(신갈오거리 부근),4,4,0,3,1,0,127.1055429,37.27227802
경기 용인동부2,경기도 용인시 처인구 김량장동(배명철신경과 부근),5,5,1,4,0,0,127.2050665,37.235208
경기 용인동부3,경기도 용인시 기흥구 신갈동(수원IC 입구 부근),5,5,1,4,0,0,127.100391,37.26978788
경기 용인동부4,경기도 용인시 처인구 모현면(외국어대사거리 부근),6,8,1,6,1,0,127.2498241,37.33721394
경기 김포1,경기도 김포시 풍무동(삼정카토탈서비스 부근),4,4,0,2,2,0,126.7224895,37.60652723
경기 김포2,경기도 김포시 사우동((사우공원앞) 부근),4,4,0,3,1,0,126.7165596,37.61993582
경기 김포3,경기도 김포시 감정동(서초교앞 부근),4,4,0,4,0,0,126.700949,37.62908775
경기 김포4,경기도 김포시 고촌읍(신곡사거리 부근),4,4,1,3,0,0,126.771858,37.59970632
경기 김포5,경기도 김포시 통진읍(마송사거리 부근),4,4,1,3,0,0,126.5985404,37.69167333
경기 김포6,경기도 김포시 북변동(타워모텔 부근),4,4,2,2,0,0,126.7102699,37.62643752
경기 김포7,경기도 김포시 사우동((금파중학교앞) 부근),5,5,0,5,0,0,126.720564,37.62276547
경기 가평1,경기도 가평군 청평면((농협앞) 부근),4,4,1,3,0,0,127.4180229,37.73696016
경기 고양1,경기도 고양시 덕양구 화정동(덕양구청앞 부근),3,3,0,3,0,0,126.8316395,37.63811248
경기 고양2,경기도 고양시 덕양구 토당동(능곡사거리 부근),4,4,0,1,3,0,126.8244389,37.61819622
경기 고양3,경기도 고양시 덕양구 화정동(백양초등학교앞 부근),5,5,0,3,2,0,126.834332,37.63461161
경기 고양4,경기도 고양시 덕양구 성사동((주)신한은행(원당지점) 부근),6,7,1,4,1,1,126.836772,37.65591474
경기 고양5,경기도 고양시 덕양구 고양동(고양지엔비학원 부근),7,8,1,3,4,0,126.9020717,37.70407018
경기 고양6,경기도 고양시 덕양구 행신동(능곡지하차도 부근),8,8,0,4,4,0,126.8349596,37.6239524
경기 부천소사1,경기도 부천시 소사구 송내동(송내사거리 부근),4,5,0,3,2,0,126.7637667,37.48407447
경기 부천소사2,경기도 부천시 소사구 괴안동(역곡남부역사거리 부근),6,7,0,5,2,0,126.810946,37.48389036
경기 부천소사3,경기도 부천시 소사구 송내동(삼정공단삼거리 부근),6,6,1,4,1,0,126.7706201,37.48418008
경기 부천소사4,경기도 부천시 소사구 소사본동(구청사거리 부근),7,7,0,4,3,0,126.8028981,37.47965186
경기 부천소사5,경기도 부천시 소사구 소사본동(소사초교사거리 부근),9,9,1,6,2,0,126.795603,37.4750802
경기 화성동부1,경기도 오산시 오산동((상광빌딩앞교차로) 부근),4,4,0,3,1,0,127.0746278,37.15113372
경기 화성동부2,경기도 오산시 궐동((모세빌딩앞교차로) 부근),4,4,0,4,0,0,127.0624238,37.15839975
경기 화성동부3,경기도 오산시 오산동(오산파출소앞 부근),4,7,0,6,1,0,127.0699697,37.14643858
경기 화성동부4,경기도 화성시 병점동((진안골태안10단지앞교차로) 부근),5,6,0,5,1,0,127.0414844,37.21476667
경기 화성동부5,경기도 화성시 진안동((디지털프라자앞교차로) 부근),5,5,1,3,1,0,127.0363141,37.21154996
경기 남양주1,경기도 남양주시 화도읍(마석입구삼거리 부근),4,4,0,2,2,0,127.2977779,37.65260344
경기 남양주2,경기도 남양주시 퇴계원면((별내농협퇴계원지소) 부근),4,4,0,3,1,0,127.1413004,37.65001413
경기 남양주3,경기도 남양주시 화도읍(이안컴퓨터 부근),4,5,0,3,2,0,127.3071425,37.65235773
경기 남양주4,경기도 남양주시 진접읍(삼성곡유리 부근),5,6,0,4,2,0,127.1857008,37.72068826
경기 남양주5,경기도 남양주시 와부읍((맥도날드앞) 부근),9,11,2,3,6,0,127.2122276,37.58614984
경기 부천원미1,경기도 부천시 원미구 역곡동(농협사거리 부근),4,4,0,2,2,0,126.8106472,37.48809793
경기 부천원미2,경기도 부천시 원미구 중동(길주사거리 부근),4,4,0,3,1,0,126.75895,37.5079481
경기 부천원미3,경기도 부천시 원미구 중동(소방서사거리 부근),4,4,0,3,1,0,126.7786235,37.49430811
경기 부천원미4,경기도 부천시 원미구 상동(행복한마을(서해쌍뜨르타운) 부근),5,6,0,4,2,0,126.7547259,37.50492004
경기 부천원미5,경기도 부천시 원미구 중동(은하마을주공1단지 부근),6,6,0,2,4,0,126.7630667,37.5035212
경기 광명1,경기도 광명시 하안동(우체국사거리 부근),5,5,0,4,1,0,126.876134,37.46060817
경기 광명2,경기도 광명시 광명동(소문장 부근),6,7,2,4,1,0,126.852138,37.47470877
경기 광명3,경기도 광명시 광명동(광명사거리 부근),8,9,1,7,1,0,126.854462,37.4795843
경기 안산단원1,경기도 안산시 단원구 고잔동(까르푸사거리 부근),3,3,0,2,1,0,126.8301372,37.31277546
경기 안산단원2,경기도 안산시 단원구 초지동(15단지주공아파트 부근),4,4,0,3,1,0,126.8153702,37.30858246
경기 안산단원3,경기도 안산시 단원구 고잔동(주공5단지아파트 부근),4,4,0,3,1,0,126.8370591,37.32271338
경기 안산단원4,경기도 안산시 단원구 원곡동(주공4단지사거리 부근),4,4,1,1,2,0,126.8019508,37.32590064
경기 안산단원5,경기도 안산시 단원구 와동(와동716-9 부근),5,5,0,1,4,0,126.8284975,37.33737556
경기 안산단원6,경기도 안산시 단원구 와동(오성천막 부근),5,5,0,2,3,0,126.8192598,37.34150514
경기 안산단원7,경기도 안산시 단원구 원곡동(원곡동764-10A 부근),5,5,0,4,1,0,126.7928601,37.33240866
경기 안산단원8,경기도 안산시 단원구 고잔동(안산시청 부근),5,5,0,4,1,0,126.8311692,37.32112626
경기 안산단원9,경기도 안산시 단원구 원곡동(나라물류(주) 부근),5,5,3,2,0,0,126.8065093,37.32360189
경기 안산단원10,경기도 안산시 단원구 선부동(군자광장사거리 부근),7,8,1,6,1,0,126.8114786,37.33439334
경기 안산단원11,경기도 안산시 단원구 선부동(농부플러스마트 부근),9,9,0,4,5,0,126.8153345,37.34486264
경기 과천1,경기도 과천시 중앙동(과천청사사거리 부근),4,4,0,3,1,0,126.9896118,37.42582103
경기 과천2,경기도 과천시 갈현동(영산강민물장어 부근),4,4,1,2,1,0,126.9778746,37.40382142
경기 수원남부1,경기도 수원시 영통구 매탄동(산남미술학원 부근),4,4,0,3,1,0,127.0514894,37.26861848
경기 수원남부2,경기도 수원시 영통구 원천동((주)홍성브레이크 부근),4,4,0,3,1,0,127.0631328,37.26932815
경기 수원남부3,경기도 수원시 영통구 영통동(유천칡냉면 부근),4,4,0,3,1,0,127.0769413,37.25501764
경기 수원남부4,경기도 수원시 영통구 원천동(우만삼성아파트 부근),7,7,0,5,2,0,127.0439406,37.27665711
경기 수원남부5,경기도 수원시 팔달구 인계동(나혜석거리 부근),7,7,0,5,2,0,127.033173,37.26493308
경기 군포1,경기도 군포시 산본동(더원미용실 부근),4,4,0,2,2,0,126.9400005,37.37044154
경기 군포2,경기도 군포시 산본동(한숲사거리 부근),5,5,0,4,1,0,126.9280977,37.3599106
경기 군포3,경기도 군포시 당동(문화센터사거리 부근),7,7,0,5,1,1,126.9446755,37.34601823
경기 성남중원1,경기도 성남시 중원구 상대원동(상대원시장앞 부근),4,4,0,3,1,0,127.1580717,37.43572149
경기 성남중원2,경기도 성남시 중원구 중동(우리은행사거리 부근),4,4,0,4,0,0,127.1525774,37.44272716
경기 성남중원3,경기도 성남시 중원구 성남동(모란시장사거리 부근),9,13,1,2,10,0,127.1292747,37.43129368
경기 성남중원4,경기도 성남시 중원구 성남동(목욕파크여인숙 부근),10,10,0,8,2,0,127.1469705,37.44074555
경기 성남중원5,경기도 성남시 중원구 성남동(수진역사거리 부근),12,13,2,6,5,0,127.1424361,37.43863173
경기 분당1,경기도 성남시 분당구 야탑동(야탑역사거리 부근),4,4,0,3,0,1,127.1288214,37.40978277
경기 분당2,경기도 성남시 분당구 구미동(오리삼거리 부근),4,5,0,4,1,0,127.1089413,37.33869803
경기 분당3,경기도 성남시 분당구 금곡동(청솔마을사거리 부근),4,4,1,1,2,0,127.1088434,37.35320098
경기 분당4,경기도 성남시 분당구 구미동(무지개사거리 부근),5,5,0,3,1,1,127.1162377,37.33820362
경기 분당5,경기도 성남시 분당구 서현동(분당미르치과병원 부근),6,6,0,6,0,0,127.1227964,37.38315414
경기 분당6,경기도 성남시 분당구 이매동((주)건축사무소도시건축 부근),9,9,1,5,2,1,127.1244631,37.38734725
경기 일산1,경기도 고양시 일산동구 장항동(백신중학교앞가판점 부근),3,3,0,2,1,0,126.7822396,37.64787117
경기 일산2,경기도 고양시 일산동구 백석동(흰돌마을 부근),5,5,0,3,2,0,126.786025,37.64438798
경기 일산3,경기도 고양시 일산동구 장항동(일산구청사거리 부근),5,5,0,4,1,0,126.7742645,37.65769999
경기 일산4,경기도 고양시 일산서구 일산동(신일산동문아파트 부근),5,5,1,3,1,0,126.7782083,37.68373725
경기 일산5,경기도 고양시 일산서구 주엽동(주엽역사거리 부근),6,6,0,4,1,1,126.7604409,37.67052467
경기 일산6,경기도 고양시 일산서구 대화동(장성초교사거리 부근),7,8,1,6,1,0,126.7490127,37.67621821
경기 일산7,경기도 고양시 일산동구 장항동(일산경찰서사거리 부근),9,11,1,8,2,0,126.769511,37.66393575
경기 일산8,경기도 고양시 일산동구 마두동(호수마을 부근),13,14,0,10,4,0,126.777394,37.6527475
경기 시흥1,경기도 시흥시 정왕동(정왕고교 부근),4,4,0,1,2,1,126.727732,37.34965929
경기 시흥2,경기도 시흥시 정왕동(귀뚜라미보일러(시화점) 부근),4,4,0,3,1,0,126.7440756,37.3513062
경기 시흥3,경기도 시흥시 신천동(은행사거리 부근),4,4,1,2,0,1,126.7955789,37.43883115
경기 시흥4,경기도 시흥시 신천동(우진반도체(주) 부근),4,4,1,3,0,0,126.7911957,37.44093214
경기 시흥5,경기도 시흥시 대야동(신천사거리 부근),5,5,1,3,1,0,126.7864972,37.43930847
경기 시흥6,경기도 시흥시 정왕동(가나배관 부근),6,6,1,4,1,0,126.7452444,37.34394948
경기 구리1,경기도 구리시 인창동((구리주유소앞교차로) 부근),4,4,0,3,1,0,127.1396208,37.60580718
